5576	Expansion	The stocks have been pummeled repeatedly by inventory gluts and disappointing earnings as the industry matures and slows.	Some even claim the group has become a lagging, not leading, indicator.
5577	Temporal	sentence first,	verdict later.
5578	Temporal	Circulation soared as the weekly went way beyond standard literary themes to cover Vietnamese society and its ills.	Readers were electrified by the paper's audacity and appalled by the dark side of life it uncovered.
5579	Comparison	Before July, pro-choice voters could safely make political decisions without focusing narrowly on abortion.	Now, the threat of further restrictions adds a new dimension, bringing an upsurge in political activity by abortion-rights forces.
5580	Expansion	but also significantly increased its debt load.	The acquisition boosted Black & Decker's ratio of debt to total capital to more than 80%.
5581	Expansion	they also were getting sporadic bursts of excess heat lasting several hours at a time.	"The bursts often occur, after they ""perturbed"" the experiments by raising or lowering the amount of electric current being applied, or switching the current off and on."
5582	Comparison	Any fool can publish a money-losing magazine.	I want to publish one that succeeds,
5583	Comparison	that he will be keeping a closer eye than ususal on October chain-store sales.	"Usually, October ""isn't a very interesting month {for retail figures} because school clothes have been bought and people are waiting for December to buy Christmas presents,"
5584	Expansion	tried management consulting,	traded in turquoise for a while,
5585	Comparison	Michael Maynard offered the world a faster way to break eggs.	As thanks, the egg industry tried to break him.
5586	Contingency	the decision to start these proceedings hasn't been taken lightly.	"the British firm has used the name ""Deloitte"" since 1845."
5587	Expansion	The $125-billion-a-year Bay area economy represents one-fourth of the economy of the nation's most populous state and accounts for 2% to 3% of the nation's total output of goods and services, according to the Center for Continuing Study of the California Economy in Palo Alto.	In high-tech, the Bay area accounts for 15% to 20% of the U.S. computer-related industry.
5588	Expansion	that Mr. Guber and Mr. Peters shifted into high gear a few years back upon learning that they had competition for the story of the murdered naturalist Dian Fossey,	Within a few weeks, we made deals with the government of Rwanda and everyone who had ever met or talked to Dian Fossey.
5589	Comparison	Ms. Atkins, now faces potential losses of roughly #70,000, or $111,000.	If Lloyd's wants #70,000 out of me they will have to take everything I've got -- and even then I don't know if it will be enough,
5590	Comparison	Philip Morris, seems determined to evolve beyond its roots in Marlboro country.	that its name recognition among most consumers remains unusually low, although its array of brands blanket supermarket shelves.
5591	Comparison	current expectations are for an entry level machine to be shipped in December, with all of the more sophisticated versions out by June.	For reasons he wouldn't elaborate on, he's sure that schedule won't be met, meaning less profit impact from the product for DEC in the next few quarters.
5592	Expansion	There's no feed,	You can't buy anything nowadays.
5593	Contingency	the government will be forced to increase rates to 16%,	both to halt any further decline and ensure that the balance of monetary policy remains unchanged.
5594	Comparison	Four more models, are expected to begin shipping in late June.	Most analysts don't expect the new mainframes to begin contributing significantly to revenue before the fiscal first quarter, which begins next July 1.
5595	Contingency	But if East Germany's arthritic Politburo does loosen up enough to permit Mr. Krenz to make serious efforts at reform, he will face a challenge just as fundamental.	Abandoning socialism means abandoning the East German state's reason for existence, and with it the justification for its watchdogs and its Wall.
5596	Expansion	"who stars in the children's television show ""Batibot."	He speaks only in Filipino.
5597	Comparison	Not for 15 years has a big new hotel-casino opened here.	Now the Mirage and Circus Circus Enterprises Inc. 's $290 million Excalibur are going up.
5598	Contingency	But it isn't clear that banks would lend sufficient money to deliver a big enough price to shareholders.	The lack of any new cash probably would still leave the banks dissatisfied.
5599	Contingency	"the agreement ""an important step forward in the strengthened debt strategy,"	"that it will ""when implemented, provide significant reduction in the level of debt and debt service owed by Costa Rica."
5600	Contingency	Slightly more, like Leslie Sherren, a law librarian in San Francisco who attends dance aerobics five times a week, exercise to relieve stress.	Working with lawyers, I need it.
5601	Comparison	Beef prices, could drop in earnest this winter if ranchers expand herds.	hovering near records since the drought,
5602	Expansion	If this thesis is correct, it has important implications for macroeconomic policies:	It may lower the sense of urgency behind efforts to enact tax incentives and other measures to increase the rate of growth in productivity and real GNP. It would also affect the perceptions of the board of governors of the Federal Reserve System, and the informed public generally, as to what constitutes a reasonable degree of price stability.
5603	Contingency	Reports of Dr. Toseland's findings in the British press have triggered widespread concern among diabetics there.	Both the British Diabetic Association and the Committee on Safety in Medicines -- Britain's equivalent of the U.S. FDA -- recently issued statements noting the lack of hard scientific evidence to support Dr. Toseland's findings.
5604	Comparison	I bet it takes a real tough truck to haul your Ivy League buddies to the yacht club.	"Because they want a truck that is ""Texas tough, Texans drive Chevy."
5605	Temporal	drill about 30 wells in this area in 1989	and double that next year.
5606	Contingency	that the bowling alley may be an endangered American institution.	the number of people who said they bowl regularly has fallen to just 8% from 17% in 1981.
5607	Expansion	Lloyd's is being squeezed out of low-margin but more consistently profitable product lines such as primary property and marine insurance.	Over the past decade, competitors have chipped away at the exchange's share of the #2.5 billion marine market in London, where half the world's ships are insured.
5608	Temporal	"He sold them well below market value to raise cash ""to pay off mounting credit-card debts,"" incurred to buy presents for his girlfriend,"	The curator, 27-year-old Sherman Krisher of Greenwich, Conn., had worked his way up from janitor in seven years at the museum.
5609	Contingency	since the company's gilded brand image would give Ford a badly needed leg up in the high end of the luxury markets in both Europe and the U.S.	Last week, Ford encountered a setback in its effort to broaden its U.S. luxury offerings when it was forced to abandon a four-year-old effort to market its German-built Scorpio sedan in the U.S. as a luxury import under the Merkur brand name.
5610	Temporal	sweeps broken dishes and shattered glass from a countertop	and starts to pack what can be salvaged from the kitchen.
5611	Contingency	In East Germany, where humor has long been the only way to express political criticism, they're not laughing about their new leader Egon Krenz.	Mr. Krenz is such a contradictory figure that nobody has even come up with any good jokes about him.
5612	Contingency	any revised bid would have to include a lower purchase price	to reflect the sharp drop in UAL's stock in the past week.
5613	Comparison	Mr. Packwood saying he intended to offer the proposal again and again on future legislation	and Sen. Mitchell saying he intended to use procedural means to block it again and again.
5614	Contingency	and he's right.	Since the last time he traveled this way several months ago, he has recanted a series of bold forecasts of a recession.
5615	Expansion	Two big stocks involved in takeover activity saw their short interest surge.	Short interest in the American depositary receipts of Jaguar, the target of both Ford Motor and General Motors, more than doubled.
5616	Expansion	Bias's coach, Lefty Driesell, ordered the room in which Bias died to be cleaned before the police could arrive and the school's athletics director issued false information about the academic standing of Bias and other players.	Those, of course, were the responses of people with something to hide.
5617	Temporal	"You bet attention,"" I yelled back, leaping atop the propane tanks, ""I'm wearing alligator loafers!"	Our pilot simply laughed, fired up the burner and with another blast of flame lifted us, oh, a good 12-inches above the water level.
5618	Expansion	ABC News has similarly branched out into entertainment gimmickry.	"Prime Time Live,"" a new show this season featuring Sam Donaldson and Diane Sawyer, has a studio audience that applauds and that one night (to the embarrassment of the network) waved at the camera like the crowd on ""Let's Make a Deal."
5619	Comparison	With support from the IRS, Manufacturers Hanover has filed suit asking Judge Abramson to subordinate Minpeco's claim to those of Manufacturer Hanover and the IRS.	"Minpeco has threatened a ""volcano"" of litigation if the Manufacturers Hanover Corp. unit attempts to force such a plan through the court."
5620	Contingency	But in this case the needle has a very sharp point.	"Though it's probably safe to assume that the majority of financial planners are honest and even reasonably competent, the fact remains that, as one wag puts it, ""anybody who can fog a mirror"" can call himself a financial planner."
5621	Expansion	Included in the results was an adjustment to the Dallas-based company's tax rate that reduced net income by about 10 cents a share, or approximately $2 million.	it increased its effective tax rate to 52% from 47% to account for potential liabilities related to an Internal Revenue Service investigation of its tax returns for the years 1984 through 1988.
5622	Contingency	Ad industry executives weren't surprised by Mr. Roman's decision to leave Ogilvy.	The agency, under his direction, bitterly fought a takeover attempt by WPP Group PLC of London before succumbing in May.
5623	Expansion	Stevric's principals, Richard and Steven Buckley, said they led the acquisition group that acquired the Nathan's Famous Inc. restaurant chain and subsequently served as the top officers of the company.	"Richard Buckley said Stevric's acquisition of Arby's ""would allow seasoned franchisers and food-service operators, with no conflicts of interest, to stabilize franchisee relations and properly refocus the company's energies toward growth."
5624	Comparison	For the 12 months ended in September, this index was up 5.1%.	It rose 4.8% for the 12 months ended in June and 4.7% in the 12 months ended in September 1988.
5625	Expansion	All drug-consuming countries must jointly decide to combat and punish the consumers and distributors of drugs.	The U.S., as the major drug consumer, should lead this joint effort.
5626	Expansion	that almost 2% of all retail-sales workers suffer injuries from crime each year, almost twice the national average and about four times the rate for teachers, truck drivers, medical workers and door-to-door salespeople.	Only a few other occupations have higher reported rates of criminal injury, such as police, bartenders and taxi drivers.
5627	Contingency	By a 4-0 vote, it allowed AT&T to continue offering special discount packages to big customers, called Tariff 12,	rejecting appeals by AT&T competitors that the discounts were illegal.
5628	Contingency	it will sell all its non-food operations	to concentrate solely on its retail and wholesale grocery business.
5629	Comparison	"The result was a world-famous trial exposing profound cultural conflicts in American life between the ""smart set, and the religious fundamentalists,"	Few now recall the actual outcome:
5630	Temporal	Ms. Gruberova last week did many things nicely and others not so well.	"Cast as Violetta Valery in a new production of Verdi's ""La Traviata,"
5631	Comparison	In most civil cases, judges allow each side three such challenges.	For complex cases, judges sometimes allow many more.
5632	Comparison	As a result, Wells Fargo's net interest income rose $36.3 million, or 7%, to $537 million for the quarter.	Non-interest income fell slightly to $191.9 million from $193.3 million,
5633	Contingency	It became apparent in hearings that there ought to be regulation of leveraged buy-outs of some sort,	"in the airline business you can be totally laissez-faire because of the high degree of public interest"" at stake."
5634	Expansion	There is evidence to support that view.	"Eighty-three years ago, William James wrote to H.G. Wells: ""The moral flabbiness born of the exclusive worship of the bitch goddess success . . . that, with the squalid cash interpretation put on the word success, is our national disease. But if it was the national disease in 1906, it is today the national commonplace. If there is no law against it, do it. If the law leaves loopholes, use them. If there is no moral prohibition that expressly forbids it, full speed ahead. And if you are caught or if people complain, simply argue that ""everyone does it"" or ""no one said I shouldn't "" and brazen it out. As a last recourse, when all else has failed and you are pinned, apologize for having disappointed those who trusted you but deny having actually done anything wrong. (See, for instance, Jim Bakker's remarks upon being sentenced to prison this Tuesday for defrauding the faithful.) Consider the troubling dissonance between Mr. Shevardnadze's speech of confession this week and the hang-tough defense of everyone concerned with the Iran-Contra affair. The Soviet foreign minister publicly concedes that his government ""violated norms of behavior"" in Afghanistan and just plain lied about the radar station. We have people in high place still lying through their teeth about Iran-Contra, and that apparently isn't going to change. For that matter, those long ago identified as liars are still given respectful hearings in the press."
5635	Contingency	Hiroshima city officials couldn't be reached	to find out whether they would drop Fujitsu's bid.
5636	Expansion	some investors have sworn off stocks since the 1987 market crash;	last Friday's debacle only reinforced those feelings.
5637	Contingency	as I was walking back	to get in my car,
5638	Expansion	The return of the Rothschilds is modest.	The new representative office, with one manager and two assistants -- none a member of the Rothschild family -- will carry out no banking operations of its own.
5639	Expansion	Van Nghe quickly made influential enemies.	"Those who manage ideology and a large number of writers reacted badly"" to the restyled paper,"
5640	Expansion	when KKR restructured foundering Seaman Furniture,	doubling KKR's equity stake.
5641	Contingency	the benefits of more choice outweigh the drawbacks.	"There's more noise out there, and the consumer may have to work harder to cut through it, But the reward is that there's less need to make tradeoffs"" in choosing one's wheels."
5642	Expansion	Merck's profit climbed 25%,	Warner-Lambert's 22%
5643	Temporal	it was nothing but simple block letters superimposed on the TV screen.	Breaking into the raucous Chicago Bears-Cleveland Browns match during last week's Monday night football game,
5644	Comparison	At one sales strategy meeting, an executive suggested ordering salespeople to become experts on the annual report.	Mr. Miller vetoed that:
5645	Expansion	One reason futures are said to add volatility is that people can speculate in futures with little money down.	Margin requirements for speculators on the Chicago Mercantile Exchange are currently about 7%.
5646	Comparison	"The ministry inquired about that deal because the large presence of Japanese banks in the deal was ""being strongly criticized in the U.S. Congress"""	the inquiry wasn't made in a way that the banks could have interpreted as either encouraging or discouraging participation,
5647	Expansion	The odds of the dire predictions about us being right are small.	that it is better positioned than most companies for the coming overcapacity because its individual mills can make more than one grade of paper.
5648	Comparison	In the $300-a-share buyout, that totaled about $76.7 million.	By yesterday's close of trading, it was good for a paltry $43.5 million.
5649	Contingency	he has turned down a number of cases	to avoid possible fee seizures.
5650	Contingency	Then, interest rates are raised	to attract financial flows
5651	Contingency	"The board and UAL's management, can't go back"" to business as usual."	The pilots won't let them.
5652	Contingency	The OTC technology sector is far from a cohesive unit.	The group is divided primarily between software, semiconductors and computers. While computer stocks have taken the biggest hit from the slowdown in the industry, many software and semiconductor stocks have continued to outperform the market.
5653	Expansion	Robins has been in proceedings under Chapter 11 of the U.S. Bankruptcy Code since August 1985; such proceedings give it protection from creditor lawsuits while it works out a plan for paying its debts.	American Home Products Corp. wants to acquire Robins, but only if all legal challenges to the plan are exhausted.
5654	Comparison	it is part of a continuing world-wide restructuring in which it has downsized or sold operations in several countries.	"its continued presence in South Africa ""enables it to make meaningful contributions to South African society, to the lives of its employees and to the communities in which it operates."
5655	Temporal	and transmitted it to two of her children.	One of them, a daughter Ariel, died a year ago at age seven after her parents unsuccessfully pleaded for the drug.
5656	Temporal	scowls	and throws it down.
5657	Comparison	Becton, Dickinson & Co., for example, faces stiff competition from a Japanese supplier in the important syringe market.	The Franklin Lakes, N.J., company is expected to report sales growth of only 5% to 6%, but should still maintain earnings growth of 10%,
5658	Comparison	Another lifelong complication, was racism.	Baker had the good luck to arrive in 1925 Paris, where blacks had become exotic.
5659	Comparison	"In figures released yesterday by A.C. Nielsen Co. ""Teddy Z, was in 37th place."	"Worse, every week it suffers audience drop-off from ""Murphy Brown"" and viewership on CBS picks up again once ""Teddy Z"" is over and is followed by ""Designing Women."
5660	Contingency	The debentures are convertible into common stock at $25 a share,	representing a 24% conversion premium over Thursday's closing price.
5661	Temporal	The oldest designer got to work on the dashboard,	The next level down did doors.
5662	Comparison	net in the latest quarter was $54.8 million, or 45 cents a share.	In the year-earlier quarter, net was $62.2 million, or 51 cents a share.
5663	Comparison	Two weeks ago, in a campaign to blunt inflation at home and arrest a world-wide plunge in the pound, he raised base rates a full percentage point to 15%.	Despite the increase, the British currency slid below a perceived threshold of three marks early last week.
5664	Comparison	I was amused to read your recent news stories on the banking industry's reserve additions and concomitant threats to cease making new loans to less-developed countries.	If the whole story were told, it would read something like this:
5665	Expansion	Corporate pride as well as the close ties common among Japanese manufacturers help explain why.	"Most rivals ""have a working relationship with NEC, often through cross-licensing of technology,"
5666	Temporal	"Mr. Brady also said he expects the leveraged buy-out phenomenon to ""end under (its) own weight."	"Asked whether there is anything Congress should do to curb the LBO boom, Mr. Brady responded, ""I think the LBO phenomenon, (while) it won't stop completely, will be a thing of the past."
5667	Expansion	Declining issues outnumbered advancers 505-455, with 172 unchanged.	The Tokyo Stock Price Index of all issues listed in the first section, which gained 41.76 Tuesday, was up 0.24 points, or 0.01%, at 2642.88.
5668	Comparison	The Bank of England, on the other hand, had gold reserves that averaged about 30% of its outstanding currency,	and Bank of England notes were accepted throughout the world.
5669	Comparison	The normal term for the 1986 and 1987 model 323 is two years or 24,000 miles;	the term for the 1988 323 is three years or 50,000 miles.
5670	Contingency	Yesterday's vote dealt with the largest of these bills, an estimated $156.7 billion measure funding the departments of Labor, Education, and Health and Human Services.	To gain more leverage, abortion-rights advocates may seek to fold the bill into an omnibus continuing resolution next month.
5671	Comparison	In fact, Kidder is a minor player in just about every business it does except computer-driven program trading;	in that controversial business, only Morgan Stanley & Co. rivals Kidder.
5672	Comparison	greatly increased consumer optimism, a larger money supply and higher stock prices helped lift the index.	All orders-related components, such as consumer-goods orders and building permits, are thought to have been weaker.
5673	Expansion	Such a statute illustrates the fundamental problem:	Congress finds it is easier to pass sweepingly moralistic prohibitions, which the courts must thereafter interpret, than to engage in the difficult line-drawing distinctions that are inherently its responsibility.
5674	Comparison	The new rate will be payable Feb. 15.	A record date hasn't been set.
5675	Contingency	people holding up phone books,	explaining where to call for help.
5676	Expansion	But some analysts say Salomon has turned the corner.	"I upgraded the firm to my buy list because I certainly see signs of improvement,"" says Lawrence Eckenfelder, an analyst at Prudential-Bache Securities."
5677	Contingency	brought in	to strengthen the structure
5678	Expansion	and they want shots of people getting out of cars and kids on skateboards.	They are approaching everyone on the street and asking if they want to be in a docudrama.
5679	Comparison	Six months ago, as some personnel specialists saw it, a perception that President Bush really cared about fair employment -- after what they said was eight years of Reagan-era neglect -- was prodding top management to raise hiring goals for females, blacks and other minorities.	The perception lingers,
5680	Expansion	The constraints don't bother the office's 54-year-old manager, Erich Stromeyer.	He left his job as general manager of Shearson Lehman Hutton Holdings Inc. 's Frankfurt office because, When the Rothschilds called, I couldn't resist.
5681	Comparison	Working Woman and Working Mother have operated as part of Working Woman/McCall's Group, a less-than-successful joint venture between Mr. Lang and Time Warner Inc.	The joint venture is being undone, with McCall's magazine being sold last summer to the New York Times Co. 's Magazine Group for about $80 million, and Time Warner agreeing to sell back its 50% interest in Working Woman and Working Mother to Mr. Lang.
5682	Contingency	Iverson Technology is one of many small defense contractors besieged by the slowdown in defense spending.	Unlike larger contractors with a broad enough base to weather the downturn easily, these companies are suffering big drops in business as once-lucrative specialty niches in the massive military market erode or even disappear.
5683	Contingency	That would give the Pentagon flexibility that no other federal agency has.	It's simply a way of making the cuts less onerous for defense than they are for domestic programs,
5684	Expansion	GM's Cadillac division, is airing television commercials touting its cars' safety features.	ignoring Detroit's long-held maxim that safety doesn't sell,
5685	Expansion	Investors were buying yesterday, but they were running scared to premier blue chips such as Procter & Gamble,	"Investors ""are buying stocks that have predictable earnings,"
5686	Expansion	Tokyo stocks closed easier for the second consecutive day,	finishing at the intraday low on index-linked investment trust fund selling toward the end of the afternoon session.
5687	Contingency	to trade her shares in IFI for new ordinary shares in the limited partnership,	which will give her control of 4.67% of Giovanni Agnelli & Co.
5688	Contingency	Storm flooding caused back-ups on the freeway,	and many commuters had to find rides to BART's stations, because parking lots were full before dawn.
5689	Contingency	A $137.6 million Maryland Stadium Authority sports facilities lease revenue bond issue appeared to be off to a good start.	"The issue was oversubscribed and ""doing very well,"" according to an official with lead underwriter Morgan Stanley."
5690	Contingency	$70.3 million of pollution control revenue bonds (Houston Lighting & Power Co. Project), due Oct. 1, 2019, were tentatively priced by a Goldman, Sachs & Co. group at 98 1/4	to yield 7.649% with a coupon of 7 1/2%.
5691	Contingency	state and federal authorities are trying to devise ways to certify and regulate planners.	Alarmed,
5692	Expansion	JAL is talking to Lufthansa and Air France about some sort of cargo venture.	It is just one of a number of strategies JAL has embarked upon to come to terms with the situation in Europe after 1992,
5693	Comparison	By not choosing one of these options, Israelis will condemn themselves, as the Maronites did, to perpetual war with the Muslims in their midst,	Unlike the Maronites, Israel's Jews will not let themselves become the weakest force in a system of private armies;
5694	Expansion	it agreed to sell 75 million Canadian dollars (US$63.9 million) of 8% convertible debentures to a group of securities dealers.	the 15-year debentures are convertible before maturity at C$12.50 for each Mark common share, and can be redeemed at the company's option, under certain conditions, after Nov. 30, 1992.
5695	Expansion	remembers the birthdays of colleagues' children,	opens doors for women,
5696	Expansion	In addition, an unusually wide array of federal agencies moved to provide specialized assistance.	The Department of Housing and Urban Development prepared to make as many as 100 vacant houses available for those left homeless, the Agriculture Department was set to divert food from the school-lunch program to earthquake victims, and the Pentagon was providing everything from radio communications to blood transfusions to military police for directing traffic.
5697	Contingency	fellow bikers show the same concern for the land that they demonstrated as hikers;	many are appalled that the conservation community would suddenly consider them the enemy.
5698	Comparison	"that one night (to the embarrassment of the network) waved at the camera like the crowd on ""Let's Make a Deal."	"ABC stops short of using an ""applause"" sign and a comic to warm up the audience."
5699	Contingency	Or maybe the TV network would lose nothing.	Geraldo or Phil would probably pull up another camera and interview the chained protesters.
5700	Expansion	Earnings from Union Pacific Realty dropped 50% to $3 million.	Before good will, Overnite Transportation earnings fell 11% to $15 million,
5701	Temporal	that the worm gets into a computer center by looking for obvious passwords -- such as ones that are the same as the user's name.	"If it finds one and gets into the system, it will display a screen when a user logs on that says, ""Worms Against Nuclear Killers. . . . You talk of times of peace for all, and then prepare for war."
5702	Contingency	Prospect Street High Income Portfolio, for instance, now holds about 15% in cash and equivalents, nearly quintuple the amount it held earlier this year,	"the fund, which is 40% leveraged, has maintained a ""substantial cushion"" between its borrowing costs and the yields of the portfolio's bonds."
5703	Expansion	Rep. Les AuCoin was as blunt on behalf of the abortion-rights movement.	"This may not make George Bush a one-term president,"" said the Oregon liberal, addressing the Republican side of the House. ""But if you support him over rape victims, this may be your last term."
5704	Temporal	Nonetheless, concern about the chip may have been responsible for a decline of 87.5 cents in Intel's stock to $32 a share yesterday in over-the-counter trading, on volume of 3,609,800 shares, and partly responsible for a drop in Compaq's stock in New York Stock Exchange composite trading on Wednesday.	Yesterday, Compaq plunged further,
5705	Comparison	Mr. Bronner seems to believe that the hearings could have gone either way.	I doubt that.
5706	Expansion	To get a piece of the business, Nike Inc., Beaverton, Ore., introduced a line of mountain-bike shoes.	About a month ago, Michelin Tire Corp., Greenville, S.C., began selling mountain-bike tires, for years a Specialized stronghold.
5707	Comparison	Liquidity is not a service.	It is a market attribute
5708	Comparison	Those who testified {yesterday} have consistently maintained that anyone who didn't agree with them is part of a coverup, a whitewash, or the subject of excessive influence,	We simply don't agree with that or the findings of their investigation.
5709	Comparison	In 1987, President Reagan sent 73 rescissions back to the Hill, but only 3% of the spending total was approved by Congress.	Senator Coats's proposal would let the proposed spending cuts take place automatically unless Congress acts.
5710	Comparison	Robert L. Wood, 37-year-old chief financial officer, was named chairman and chief executive officer of this independent power producer, succeeding Raymond L. Hixson, 63.	Mr. Hixson, remains a director.
5711	Contingency	Everybody appreciates that it is a national disaster and that we've got to address it,	I would hope very much that we wouldn't end up in a kind of situation where you have a bidding war and then a veto threat.
5712	Expansion	"the recent increase in orders ""puts us well on the way to our goal of $1.6 billion in bookings for the year."	I expect to see the earnings momentum we experienced this quarter continue for the rest of the year.
5713	Comparison	"Those credits result because of taxes that Farmers, as the management company, has paid, and have ""proved to be very important for the exchanges,"	"that the tax cost to the exchanges under the revised structure would be about $8 million a year, which he described as ""peanuts."
5714	Expansion	it will attempt to place the employees within the company, IBM or other companies in Memphis.	The process will take as many as six months to complete,
5715	Comparison	and French officials question whether the state can continue paying for expensive independent programs.	So far, Mr. Dassault has resisted pressure to change.
5716	Comparison	He urged them to refer their friends, who also lost money.	Donald Trinen, an attorney for the penny-brokerage firm, denies the fraud allegations and says the Lyneses were fully apprised that they were pursuing a high-risk investment.
5717	Temporal	"Pickin' one or two,"" says the guide, chuckling. ""You can tell they've got nothin'."	A pair of black skimmers zig-zag past close to the surface.
5718	Comparison	At least it has a little dash.	Most of us have to spend our time on pursuits that afford neither, drab duties rather than pleasures.
5719	Expansion	While many investors are selling parts of their portfolios	to buy the new issues,
5720	Temporal	His successor approved the $1 price in the process of clearing the backed-up papers on his desk.	When Dreyfus started the first advertising-backed retail fund in February 1974, it was priced at $10 a share (and reached $1 billion in assets in one year.
5721	Contingency	Canada could do plenty of things	"to get serious about Latin America without running the risk of getting caught in the cross fire"" between the U.S. and Latin American members of the OAS,"
5722	Contingency	Why should it be so surprising that a 30% cut in the capital-gains tax would have such an enormous impact on the value of the nation's capital stock?	The total value of privately held assets is easily more than $15 trillion.
5723	Contingency	that nearly 90% of planners receive some or all of their income from sales commissions on securities, insurance and other financial products they recommend.	The issue: Is the planner putting his clients into the best investments, or the ones that garner the biggest commissions?
5724	Temporal	But prices later reversed course,	finishing slightly lower,
5725	Contingency	the concern will be able to withstand the current downturn in Arizona real estate.	Commercial paper holders have reinvested their funds, and consumer deposits have been up in the last few days.
5726	Expansion	Corporate leaders, frustrated by double-digit increases in health-care costs, are beginning to sound like liberal Democrats.	"Failure to check rising medical costs ultimately could ""lead some of us who today are free-market advocates to re-examine our thinking and positions with respect to government-sponsored national health insurance,"" Arthur Puccini, a General Electric Co. vice president, warned earlier this year."
5727	Temporal	and turns over the rule of the city to the puritanical Angelo,	When Angelo hears that the young man Claudio has made his fiancee pregnant before he could marry her, Angelo summarily condemns Claudio to death.
5728	Temporal	Gold-oriented funds, for instance, posted an average decline of 1.15%.	Flexible portfolio funds, declined at about half the rate of stock funds
5729	Expansion	The emphasis on market share is evident at Daikin Industries Ltd., Japan's biggest maker of industrial air conditioners.	Seeing new office buildings sprout up and its sales soar, Daikin is building another plant, which will lift its production capacity 50%. The expansion is aimed not just at meeting demand but also at expanding the company's market share to 30% from 27% currently.
5730	Expansion	Volume on the New York Stock Exchange totaled 175.2 million shares.	Declining issues on the Big Board outstripped gainers 1,141 to 406.
5731	Contingency	One early user is NEC Corp. 's U.S. printer marketing arm.	They want the full press releases on printer announcements by their competition,
5732	Expansion	a uniquely American product tied to frontier folklore.	How was the West won? With a six-shooter in one hand and bourbon in the other.
5733	Contingency	This year, for the first time, Desc and other customers were consulted well in advance of the Pemex plant's shutdown	to ensure minimal inconvenience.
5734	Expansion	third-quarter earnings rose 56% to $178 million, or $2.03 a share, from $114 million, or $1.19 a share, in the year-earlier period.	exceeding some analysts' expectations,
5735	Expansion	Parents should be involved with their children's education at home, not in school.	They should see to it that their kids don't play truant; they should make certain that the children spend enough time doing homework; they should scrutinize the report card.
5736	Contingency	priced at 101 5/8	to yield 12.39% annually less full fees,
5737	Expansion	GM closed down $1.875 at $44.875 in New York Stock Exchange trading yesterday.	Earnings for GM common stock, reflecting the performance of GM's core automotive operations, will be disclosed this morning.
5738	Expansion	Even companies in smokestack industries wrestling with world-wide overcapacity are joining the boom.	Japan's steelmakers are raising capital spending 22% this year to $4.8 billion.
5739	Expansion	WHEN JAMES SCHWARTZ was just a lad his father gave him a piece of career advice.	He told me to choose an area where just by being mediocre I could be great,
5740	Contingency	"that Boston Safe Deposit ""has taken some actions to better control asset-liability management and improve controls in general,"	As some securities mature and the proceeds are reinvested, the problems ought to ease,
5741	Comparison	but structural damage closed two of its seven buildings in San Ramone industrial park.	Company expects to be fully operational by next week.
5742	Expansion	Total truck production fell 22% from a year earlier to 315,546 units.	Minitruck production fell 13% to 94,243 units.
5743	Expansion	Daniel Ortega knows the difference between a blunder and a strategy.	He knows that making George Bush look silly in a photograph with him will trigger Noriegan fulminations,
5744	Expansion	West Texas Intermediate was bid up more than 20 cents a barrel in many overseas markets.	At the opening of the New York Mercantile Exchange, West Texas Intermediate for November delivery shot up 10 cents a barrel, to $20.85,
5745	Temporal	B.A.T Industries, the most active Amex issue, rose 3/8 to 12 3/8.	The company received shareholder approval for its restructuring plan, designed to fend off a hostile takeover bid from a group headed by financier Sir James Goldsmith.
5746	Temporal	He was brought to the company in September 1988 after 15 years at Los Angeles-based First Interstate Bancorp.	The bank had been suffering in late 1987 from a slew of bad real estate loans made in Arizona.
5747	Expansion	Officials in some of these states say they don't want to simply accept the settlements offered by Drexel.	They question if Drexel is getting easier treatment than the many small penny-stock firms whose brokerage licenses are routinely revoked.
5748	Expansion	The odd mix of departments in the bill makes it one of the more eclectic of the annual appropriations measures,	and the assorted provisions attached by lawmakers run from $1.5 million for a fish farm in Arkansas to a music festival in Moscow under the United States Information Agency.
5749	Expansion	which had halved their shipyard work forces	to cut costs
5750	Expansion	he intends to expand his business to many other areas at home and abroad.	He'll be there wherever there's money to be made,
5751	Contingency	and aren't likely to stop,	having come so close to success.
5752	Expansion	third-quarter net income rose a lower-than-anticipated 5.2% to $238.3 million, or 83 cents a share, from $226.5 million, or 78 cents.	Third-period sales were $2.49 billion, up from last year's $2.34 billion.
5753	Temporal	A two-hour lunch break follows.	Things wind down at about 4:30 p.m., just in time for afternoon tea.
5754	Comparison	the paper requires more circulation	and building circulation is an expensive undertaking,
5755	Temporal	Mostly because of the sell-off in technology stocks, the Nasdaq 100 Index of the OTC's largest non-financial issues dropped 4.58 to 457.52.	The Nasdaq Financial Index of giant insurance and banking issues lost 2.38 to 458.32.
5756	Expansion	and the Nasdaq composite index jumped 7.52 to 470.80.	New York Stock Exchange volume swelled to 198,120,000 shares.
5757	Temporal	"Pickin' one or two,"" says the guide,"	chuckling.
5758	Temporal	and had been discussing a joint venture with both Warner and MCA.	"he chose Warner, the largest record company, because ""their standing in the entertainment industry is second to none."
5759	Temporal	The U.S. soon found new cause for concern: gun-running.	Prosecutors in Southern Florida indicted five Panamanians on charges of illegally running arms to Sandinista rebels trying to overthrow the Nicaraguan government of Mr. Somoza.
